delivery_time,tracking_nos,tinh_nhan,tinh_phat,tg_quydinh,ngay_gui_bp,time_pcp,tg_chenhlechphat,ma_dv_viettel,ma_buucuc_goc,ma_buucuc_phat,ma_trangthai,ma_doitac,ma_khgui,tg_toantrinh,danhgia_time_gach_bp1,danhgia_time_gach_bp2,danhgia_time_gach_bp3,time_gach_bp,time_gach_bp2,time_gach_bp3,tg_ptc,tg_nhantai_bcp,trong_luong,Ten_File_Nguon,tuyen,tg_chenhlechphat_so,ngay_bat_dau_phai_phat,ngay_phat_cuoi_cung,PTC,PTC_1,danh_gia_giao_hang
8/1/2026,VTPVN9044914020,TBH,DTP,6,2026-07-26,2026-07-28,-9.27 Giờ,TTNEW,HBTBQP,HBDTHN,501,VTPVN,HBTBQP1637,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-28,2026-07-31,2026-07-31,2026-08-01,2026-07-28,500,chitietketquaphat_TikTok_01082026.xlsx,TBH->DTP,-9,2026-07-28,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9044335016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9043323619,TBH,HCM,6,2026-07-26,2026-07-30,-7.90 Giờ,TTNEW,TBHTHG,TNPCKH,501,VTPVN,TBHTHG1605,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-30,2026-07-31,2026-07-31,2026-08-01,2026-07-29,350,chitietketquaphat_TikTok_01082026.xlsx,TBH->HCM,-7,2026-07-29,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9045915314,TBH,DNI,6,2026-07-26,2026-07-28,-9.22 Giờ,TTNEW,HBTBHH,HBDNTG,501,VTPVN,HBTBHH2112,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-01,2026-08-01,,2026-08-01,2026-07-28,200,chitietketquaphat_TikTok_01082026.xlsx,TBH->DNI,-9,2026-07-28,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9047075311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9044435812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9041483018,VPC,CTO,6,2026-07-26,2026-08-01,-11.09 Giờ,TTNEW,VPCTLU,CTOANH,501,VTPVN,VPCTLU324,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,,10500,chitietketquaphat_TikTok_01082026.xlsx,VPC->CTO,-11,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9045034920,BDG,BNH,6,2026-07-26,2026-07-28,-5.48 Giờ,TTNEW,HONI,BCLY,501,VTPVN,HONI4,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-07-28,800,chitietketquaphat_TikTok_01082026.xlsx,BDG->BNH,-5,2026-07-28,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9046495016,BTE,HYN,6,2026-07-26,2026-08-01,-6.95 Giờ,TTNEW,HBBTCL,HBHYNL,501,VTPVN,HBBTCL1558,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-01,2026-08-01,,2026-08-01,2026-08-01,2600,chitietketquaphat_TikTok_01082026.xlsx,BTE->HYN,-6,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9048724811,AGG,PHO,6,2026-07-26,2026-07-31,-10.08 Giờ,TTNEW,LXN,HBPTHH,501,VTPVN,LXN3673,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-31,2026-07-31,2026-08-01,2026-08-01,2026-07-31,1500,chitietketquaphat_TikTok_01082026.xlsx,AGG->PHO,-10,2026-07-31,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9042963119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9042723115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9047774020,CTO,HPG,6,2026-07-26,2026-07-29,-5.49 Giờ,TTNEW,HBCTAK,HBHPAD,501,VTPVN,HBCTAK9382,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-29,2026-07-29,2026-08-01,2026-08-01,2026-07-29,500,chitietketquaphat_TikTok_01082026.xlsx,CTO->HPG,-5,2026-07-29,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9046483119,BDG,TNN,6,2026-07-26,2026-07-28,-8.73 Giờ,TTNEW,HONI,TALG,501,VTPVN,HONI4,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-28,2026-07-30,2026-08-01,2026-08-01,2026-07-28,800,chitietketquaphat_TikTok_01082026.xlsx,BDG->TNN,-8,2026-07-28,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9044304716,BNH,TNH,6,2026-07-26,2026-08-01,-9.43 Giờ,TTNEW,HBBNNT,HBLATN,501,VTPVN,HBBNNT76,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-08-01,2020,chitietketquaphat_TikTok_01082026.xlsx,BNH->TNH,-9,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9048943818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9044555514,BDG,CBG,6,2026-07-26,2026-07-30,-8.67 Giờ,TTNEW,HONI,HBCBTL,501,VTPVN,HONI4,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-30,2026-07-30,2026-07-30,2026-08-01,2026-07-30,800,chitietketquaphat_TikTok_01082026.xlsx,BDG->CBG,-8,2026-07-30,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9040915914,BDG,BNH,6,2026-07-26,2026-07-29,-10.83 Giờ,TTNEW,HBBDHP,HBBGYD,501,VTPVN,HBBDHP16,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-29,2026-07-29,2026-08-01,2026-08-01,2026-07-28,15000,chitietketquaphat_TikTok_01082026.xlsx,BDG->BNH,-10,2026-07-28,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9043024512,BDG,DBN,6,2026-07-26,2026-07-29,-9.57 Giờ,TTNEW,HONI,HBDBMA,501,VTPVN,HONI4,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-07-28,1000,chitietketquaphat_TikTok_01082026.xlsx,BDG->DBN,-9,2026-07-28,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9049423919,BDG,NBH,6,2026-07-26,2026-07-29,-4.36 Giờ,TTNEW,HBBDHP,HNM,501,VTPVN,HBBDHP16,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-29,2026-07-29,2026-08-01,2026-08-01,2026-07-29,15000,chitietketquaphat_TikTok_01082026.xlsx,BDG->NBH,-4,2026-07-29,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9046924414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9043663715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9044815711,PHO,HCM,6,2026-07-26,2026-07-29,-4.26 Giờ,TTNEW,HBPTPN,HBBDBB,501,VTPVN,HBPTPN3426,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-29,2026-07-29,2026-07-30,2026-08-01,2026-07-30,700,chitietketquaphat_TikTok_01082026.xlsx,PHO->HCM,-4,2026-07-30,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9040055016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9041055315,BNH,CMU,6,2026-07-26,2026-08-01,-12.76 Giờ,TTNEW,HBBNNT,HBCMDD,501,VTPVN,HBBNNT76,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-01,2026-08-01,,2026-08-01,2026-08-01,2003,chitietketquaphat_TikTok_01082026.xlsx,BNH->CMU,-12,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9041135011,BNH,HCM,6,2026-07-26,2026-07-31,-11.73 Giờ,TTNEW,HBBNTT,ATY,501,VTPVN,HBBNTT1289,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-07-31,2026-08-01,,2026-08-01,2026-08-01,500,chitietketquaphat_TikTok_01082026.xlsx,BNH->HCM,-11,2026-08-01,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9046863917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9045414020,BDG,BNH,6,2026-07-26,2026-07-30,-3.82 Giờ,TTNEW,VKVMN10,HBBGLM,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-07-28,500,chitietketquaphat_TikTok_01082026.xlsx,BDG->BNH,-3,2026-07-28,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9042284712,BDG,HPG,6,2026-07-26,2026-07-29,-12.46 Giờ,TTNEW,HONI,HBHPTV,501,VTPVN,HONI4,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-01,2026-08-01,,2026-08-01,2026-07-29,1000,chitietketquaphat_TikTok_01082026.xlsx,BDG->HPG,-12,2026-07-29,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9047863414,CTO,TNN,6,2026-07-26,2026-07-29,-2.51 Giờ,TTNEW,CIK,STNN,501,VTPVN,CIK5458,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-29,2026-07-29,2026-08-01,2026-08-01,2026-07-29,1500,chitietketquaphat_TikTok_01082026.xlsx,CTO->TNN,-2,2026-07-29,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9043104914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9040604711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9045316118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9043225613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9046056511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9049755719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9042516715,VTU,NBH,6,2026-07-27,2026-08-01,-30.03 Giờ,TTNEW,TTH,NBH003,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-01,2026-08-01,2026-08-01,2026-08-01,2026-08-01,10000,chitietketquaphat_TikTok_01082026.xlsx,VTU->NBH,-30,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9047996716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9040615216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9045444918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9042335520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9046996917,THA,DNI,5,2026-07-27,2026-07-30,-7.23 Giờ,TTNEW,HBTHYD,SRY,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-30,2026-07-31,2026-08-01,2026-08-01,2026-07-30,400,chitietketquaphat_TikTok_01082026.xlsx,THA->DNI,-7,2026-07-30,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9043865615,VTU,NBH,6,2026-07-27,2026-08-01,-38.86 Giờ,TTNEW,TTH,HBNDVB,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-08-01,8000,chitietketquaphat_TikTok_01082026.xlsx,VTU->NBH,-38,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9040804519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9049035619,THA,LDG,5,2026-07-27,2026-07-31,-13.13 Giờ,TTNEW,HBTHYD,HBBTTL,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-31,2026-07-31,2026-08-01,2026-08-01,2026-07-31,800,chitietketquaphat_TikTok_01082026.xlsx,THA->LDG,-13,2026-07-31,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9045195019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9048305712,VTU,HPG,6,2026-07-27,2026-08-01,-32.90 Giờ,TTNEW,TTH,HBHDCH,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-07-31,8000,chitietketquaphat_TikTok_01082026.xlsx,VTU->HPG,-32,2026-07-31,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9042644712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9041795516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9047476316,CTO,HTH,5,2026-07-27,2026-07-31,-12.42 Giờ,TTNEW,LEB,BHCU,501,VTPVN,LEB3880,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-31,2026-08-01,2026-08-01,2026-08-01,2026-08-01,300,chitietketquaphat_TikTok_01082026.xlsx,CTO->HTH,-12,2026-08-01,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9046136614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9040116316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9047364218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9048036411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9047896118,BTN,NAN,5,2026-07-27,2026-07-31,-16.20 Giờ,TTNEW,HBBTTL,NANMSN,501,VTPVN,HBBTTL1080,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-07-31,2026-08-01,,2026-08-01,2026-07-31,600,chitietketquaphat_TikTok_01082026.xlsx,BTN->NAN,-16,2026-07-31,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9042245813,THA,HCM,5,2026-07-27,2026-08-01,-12.98 Giờ,TTNEW,HBTHYD,PCLG,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-08-01,300,chitietketquaphat_TikTok_01082026.xlsx,THA->HCM,-12,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9049815616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9047395912,THA,HCM,5,2026-07-27,2026-07-31,-13.06 Giờ,TTNEW,HBTHYD,TML,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-31,2026-07-31,2026-08-01,2026-08-01,2026-07-31,900,chitietketquaphat_TikTok_01082026.xlsx,THA->HCM,-13,2026-07-31,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9049655016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9042535220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9043764920,HCM,HNI,5,2026-07-27,2026-08-01,-13.33 Giờ,TTNEW,HBHT02,HN06,501,VTPVN,HBHT02629,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-08-01,1000,chitietketquaphat_TikTok_01082026.xlsx,HCM->HNI,-13,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9041305713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9048924917,HNI,HCM,5,2026-07-27,2026-07-29,-14.25 Giờ,TTNEW,HNI129,QU5,501,VTPVN,HNI12941,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-29,2026-07-29,2026-08-01,2026-08-01,2026-07-29,300,chitietketquaphat_TikTok_01082026.xlsx,HNI->HCM,-14,2026-07-29,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9046716617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9046225311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9049255619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9047964218,HCM,DLK,5,2026-07-27,2026-07-28,-15.87 Giờ,TTNEW,TT5HCM,HBPYTA,501,VTPVN,TT5HCM117,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-07-28,2026-08-01,,2026-08-01,2026-07-28,3000,chitietketquaphat_TikTok_01082026.xlsx,HCM->DLK,-15,2026-07-28,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9046805115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9041724920,BDG,QNH,6,2026-07-27,2026-07-30,-30.09 Giờ,TTNEW,HONI,QNHVDO,501,VTPVN,HONI4,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-07-29,1000,chitietketquaphat_TikTok_01082026.xlsx,BDG->QNH,-30,2026-07-29,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9048296613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9049164517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9045934917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9048183519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9044685113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9040585915,BGG,AGG,5,2026-07-27,2026-07-30,-7.78 Giờ,TTNEW,GPSN,HBKGCT,501,VTPVN,GPSN166,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-30,2026-08-01,2026-08-01,2026-08-01,2026-07-30,100,chitietketquaphat_TikTok_01082026.xlsx,BGG->AGG,-7,2026-07-30,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9041496714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9042096312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9040345614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9045956518,VTU,BNH,6,2026-07-27,2026-08-01,-28.28 Giờ,TTNEW,TTH,HBBNYP,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-01,2026-08-01,,2026-08-01,2026-08-01,8000,chitietketquaphat_TikTok_01082026.xlsx,VTU->BNH,-28,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9049816415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9044755018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9045224116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9046396817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9043285914,VTU,NBH,6,2026-07-27,2026-07-31,-36.29 Giờ,TTNEW,MYN,HNM,501,VTPVN,MYN3367,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-31,2026-07-31,2026-08-01,2026-08-01,2026-07-29,200,chitietketquaphat_TikTok_01082026.xlsx,VTU->NBH,-36,2026-07-29,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9044295719,BDG,PHO,6,2026-07-27,2026-07-29,-38.21 Giờ,TTNEW,HBBDDA,KQG,501,VTPVN,HBBDDA7414,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-29,2026-07-29,2026-08-01,2026-08-01,2026-07-29,1000,chitietketquaphat_TikTok_01082026.xlsx,BDG->PHO,-38,2026-07-29,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9046416717,BDG,BNH,6,2026-07-27,2026-07-29,-33.82 Giờ,TTNEW,HONI,HBBNLT,501,VTPVN,HONI4,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-07-29,800,chitietketquaphat_TikTok_01082026.xlsx,BDG->BNH,-33,2026-07-29,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9049636417,VPC,VLG,5,2026-07-27,2026-08-01,-13.33 Giờ,TTNEW,PTODTU,TNTY,501,VTPVN,PTODTU6,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-08-01,850,chitietketquaphat_TikTok_01082026.xlsx,VPC->VLG,-13,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9046283520,BDG,BNH,6,2026-07-27,2026-07-29,-29.92 Giờ,TTNEW,VKVMN10,HBBNLT,501,VTPVN,VKVMN101,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-07-30,2026-08-01,,2026-08-01,2026-07-29,100,chitietketquaphat_TikTok_01082026.xlsx,BDG->BNH,-29,2026-07-29,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9047905111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9041724619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9042676114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9043956111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9042975720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9043665417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9041625512,BDG,PHO,6,2026-07-27,2026-07-30,-26.71 Giờ,TTNEW,HONI,PTODTU,501,VTPVN,HONI4,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-07-31,2026-08-01,,2026-08-01,2026-07-29,800,chitietketquaphat_TikTok_01082026.xlsx,BDG->PHO,-26,2026-07-29,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9045536618,VTU,NAN,5,2026-07-27,2026-08-01,-15.73 Giờ,TTNEW,TTH,NMDN,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-08-01,2026-08-01,2026-08-01,2026-08-01,2026-08-01,8000,chitietketquaphat_TikTok_01082026.xlsx,VTU->NAN,-15,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9041756311,THA,HCM,5,2026-07-27,2026-08-01,-14.59 Giờ,TTNEW,HBTHYD,HBHCPL,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-08-01,500,chitietketquaphat_TikTok_01082026.xlsx,THA->HCM,-14,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9040035217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9041355020,KGG,HNI,5,2026-07-27,2026-07-30,-14.56 Giờ,TTNEW,HBKGAB,PLO,501,VTPVN,HBKGAB840,"",Đúng chỉ tiêu,Đúng chỉ tiêu,Đúng chỉ tiêu,2026-07-30,2026-07-31,2026-07-31,2026-08-01,2026-07-31,200,chitietketquaphat_TikTok_01082026.xlsx,KGG->HNI,-14,2026-07-31,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9041496019,VTU,NBH,6,2026-07-27,2026-08-01,-37.63 Giờ,TTNEW,TTH,DVN,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-08-01,8000,chitietketquaphat_TikTok_01082026.xlsx,VTU->NBH,-37,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9046822018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9042785812,THA,HCM,5,2026-07-27,2026-08-01,-8.14 Giờ,TTNEW,HBTHYD,TML,501,VTPVN,HBTHYD2294,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-08-01,2026-08-01,,2026-08-01,2026-08-01,300,chitietketquaphat_TikTok_01082026.xlsx,THA->HCM,-8,2026-08-01,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9045084818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9043764918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9045616418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9044125509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9045425916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9043623720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9048515216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9046296515,VTU,NBH,6,2026-07-27,2026-07-30,-32.34 Giờ,TTNEW,TTH,HBNDYD,501,VTPVN,TTH3220,"",Đúng chỉ tiêu,Đúng chỉ tiêu,N/A,2026-07-30,2026-08-01,,2026-08-01,2026-08-01,10000,chitietketquaphat_TikTok_01082026.xlsx,VTU->NBH,-32,2026-08-01,2026-08-01,1,0,Giao đúng giờ
8/1/2026,VTPVN9046145811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9042876618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9044694712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9048096012,BDG,PHO,6,2026-07-27,2026-08-01,-29.73 Giờ,TTNEW,HBBDTU,HBVPTD,501,VTPVN,HBBDTU2329,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-07-30,5200,chitietketquaphat_TikTok_01082026.xlsx,BDG->PHO,-29,2026-07-30,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9040876411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9040744319,BDG,HPG,6,2026-07-27,2026-07-29,-25.83 Giờ,TTNEW,HONI,HBHDGL,501,VTPVN,HONI4,"",Đúng chỉ tiêu,N/A,N/A,2026-08-01,,,2026-08-01,2026-07-29,1000,chitietketquaphat_TikTok_01082026.xlsx,BDG->HPG,-25,2026-07-29,2026-08-01,1,1,Giao đúng giờ
8/1/2026,VTPVN9048135318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9040744820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9047404420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9048045514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/2026,VTPVN9042596820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
